,full_text,lang,retweet_count,created_at,source,reply_screen_name,reply_followers_count,reply_friends_count,reply_statuses_count,reply_favourites_count,reply_created_at,reply_full_text,reply_retweet_count,reply_favorite_count
588,Soutěžte s doktorem Bankou na našem Facebooku - zúčastnit se samozřejmě mohou Češi i Slováci :)… http://t.co/FDIfx4zq4q,cs,1,Wed Jun 04 12:34:08 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
589,#cz Komentář Patrika Rožumberského k zpřesněnému růstu HDP http://t.co/AMiECzXy5x,cs,0,Wed Jun 04 08:06:05 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
590,#cz Komentář Pavla Sobíška ke schodku státního rozpočtu na konci května.http://t.co/VfWq4RShKG,cs,0,Wed Jun 04 08:04:08 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
591,"#sk ""Ceny potravín po štyroch rokoch klesli."" hovorí analytik UniCreditBank Ľubomír Koršňák http://t.co/0AdKJRpqGS",und,0,Wed Jun 04 08:00:29 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
592,RT @tydenikMSM: Nový MSM je tady! http://t.co/Sg7Sol9H50 Píše o @NydrleDigital @Unicredit @UniCredit_CZSK @gooutcz a dalších. http://t.co/K…,cs,3,Mon May 19 12:47:06 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
593,Komentář Pavla Sobíška: HDP za první kvartál v Česku se podle bleskového odhadu mezikvartálně nezměnil. http://t.co/rV7acl2CdA,cs,0,Thu May 15 07:31:45 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
594,#cz Komentář Patrika Rožumberského k nově zkonstruovanému indexu vnímané inflace UniCredit Bank http://t.co/1zTQ5uDwzX,cs,0,Mon May 12 13:10:16 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
595,#cz Komentář Pavla Sobíška: Podíl nezaměstnaných klesl v dubnu na 7.9% http://t.co/vvGKdXvfIe,cs,0,Mon May 12 13:08:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
596,#cz Komentář Pavla Sobíška k maloobchodním tržbám v březnu http://t.co/TLUztEbOFC,cs,0,Wed May 07 11:21:11 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
597,Komentář Patrika Rožumberského k růstu průmyslové produkce v březnu http://t.co/sWp8TNVpPA,cs,0,Wed May 07 11:19:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
598,Komentář Patrika Rožumberského k růstu průmyslové produkce v březnu http://t.co/sWp8TNVpPA,cs,0,Wed May 07 11:19:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
599,#sk Zníženie slovenského deficitu pod 3 % z HDP môže v rámci EÚ naštartovať proces vyňatia krajiny z procedúry nadmerného deficitu.,und,0,Wed May 07 09:28:27 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
600,"#sk Slovensku sa v roku 2013 podarilo stlačiť deficit verejných financií pod 3 % na 2,77 % z HDP, najnižší od roku 2008.",und,0,Wed May 07 09:24:06 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
601,Komentář Pavla Sobíška k přebytku zahraničního obchodu v březnu http://t.co/SGL0RhWyP1,cs,0,Tue May 06 11:14:26 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
602,"Komentář Pavla Sobíška: Státní rozpočet zůstal na konci dubna v přebytku, a to o 26.6 mld Kč http://t.co/QxtkSjCRpz",cs,0,Mon May 05 12:50:30 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
603,Jsme tady pro vás. http://t.co/XlgGMUBq3B,cs,0,Mon Apr 28 16:24:46 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
604,"Centrála UniCredit, Itálie
#unicredit #hq #milano http://t.co/1lJG2UH5vu",cs,1,Mon Apr 14 14:25:29 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
605,"@lukaskurka V plánu jsou, pracujeme na jejich zavedení, doufáme že Vám výměnu již brzy nabídneme!",cs,0,Thu Apr 10 13:52:48 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lukaskurka,70,408,435,509,Thu Apr 10 13:50:44 +0000 2014,"@UniCredit_CZSK trochu mimo tema, ale jsou v planu bezkontaktni kreditky? Vymenil bych okamzite. Dekuji",0,0
606,@lukaskurka Souhlasíme. U konto navíc nabízí neomezený počet výběrů z bankomatů vlastní i cizí banky po celém světě zdarma.,cs,1,Thu Apr 10 13:31:05 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lukaskurka,70,408,435,509,Thu Apr 10 13:04:40 +0000 2014,"@UniCredit_CZSK kdyby stacila, nenosim ani korunu...porad se ale clovek bez nejake hotovosti neobejte. Napr. posta",0,0
607,"@dalich Dalibore, jak jsme říkal na tiskové konferenci - přejdete snadno od pondělí 14.4. :)",cs,0,Thu Apr 10 12:31:35 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
608,"@JiriHovorka Smart Klíč funguje i na ""nechytrých"" telefonech s op. systémem RIM, Symbian, Windows Phone nebo podporující jazyk Java (MIDP 2)",cs,0,Thu Apr 10 12:17:22 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JiriHovorka,582,345,1500,387,Thu Apr 10 12:11:11 +0000 2014,@UniCredit_CZSK Nemám chytrý telefon. Kolik klientů UCB má ověřování přes SMS a kolik přes Smart klíč? Tipuju tak 90:10.,0,0
609,"@JiriHovorka Jiří, nabízíme možnost používat Smart Klíč, díky kterému autorizační SMS, mobilní signál, ani operátora nebudete potřebovat.",cs,0,Thu Apr 10 11:53:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JiriHovorka,582,345,1500,387,Thu Apr 10 11:51:50 +0000 2014,@UniCredit_CZSK má nový a dobrý účet zdarma. Za balíček 100 autorizačních SMS si ale pořád nechává platit. #ufo http://t.co/aSUwGy4pZn,0,0
610,"Přímý twitterový přenos z naší dnešní tiskové konference je u konce, děkujeme za pozornost!",cs,1,Thu Apr 10 09:07:56 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
611,Od pondělí se na televizních obrazovkách budete moci setkat s další částí naší jarní reklamní kampaně. #drbanka,cs,0,Thu Apr 10 08:45:14 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
612,Exkluzivně a pouze u nás si nyní můžete pořídit variabilní hypotéku s 3-letou garancí.,cs,0,Thu Apr 10 08:42:11 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
613,Představujeme vám jedinečné U konto! #ukonto http://t.co/Jokt1feRuL,cs,1,Thu Apr 10 08:37:38 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
614,"Pokud si u nás sloučíte úvěry, vrátíme vám při řádném splácení až 18 splátek.",cs,0,Thu Apr 10 08:33:40 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
615,Podmínka pro získání všech výhod U konta je jediná a férová – zasílat si na účet alespoň 12 tisíc korun měsíčně. #ukonto,cs,0,Thu Apr 10 08:32:18 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
616,U konto nabízí neomezený počet výběrů z bankomatů vlastní i cizí banky po celém světě zdarma! #ukonto,cs,4,Thu Apr 10 08:27:26 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
617,U našeho nového U konta neplatíte žádný měsíční poplatek a veškeré online transakce jsou zdarma. #ukonto,cs,0,Thu Apr 10 08:26:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
618,"Je čas na radikální řez, představujeme vám U konto - unikátní účet pro všechny a zdarma! #ukonto",cs,1,Thu Apr 10 08:21:55 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
619,64 % Čechů a 75 % Slováků je ochotno hledat bankomat vlastní banky maximálně 10 minut.,cs,1,Thu Apr 10 08:13:22 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
620,"Češi i Slováci u sebe stále chtějí nosit hotovost, platební karta jim nestačí. Kdyby za výběry nemuseli platit, vybírali by dvakrát častěji.",cs,1,Thu Apr 10 08:12:02 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
621,"Co musí Češi získat navíc, aby změnili svoji banku? Nejdůležitějším faktorem je pro většinu Čechů výše poplatků za běžné bankovní produkty.",cs,0,Thu Apr 10 08:10:05 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
622,"Během dnešní tiskové konference vystoupí Paolo Iannone, Giovanni Guidi, Jan Chvojka a Jakub Stárek.",cs,0,Thu Apr 10 08:09:00 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
623,"Konferenční prostor se plní lidmi, za chvíli začínáme! #tiskovakonference http://t.co/KyIJKLSaXf",cs,0,Thu Apr 10 08:04:09 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
624,"@jackal007 Milý Zdeňku, chyba byla způsobena účetní závěrkou, v tomto čase nejde odesílat platby. Upravíme srozumitelnost chybové hlášky.",cs,0,Thu Apr 10 07:53:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,395,71757,66408,Wed Apr 09 19:55:34 +0000 2014,"Milá @UniCredit_CZSK, proč se mnou mluvíš německy, když víš, že jsem Čech? http://t.co/WygZmk6lL6",0,1
625,"Takhle se tvoří Praha :)
#kampaň #unicreditbank #nataceni #drbanka http://t.co/ML3fPftVxf",cs,0,Wed Apr 09 09:53:02 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
626,Komentář Patrika Rožumberského k celkové inflace v březnu http://t.co/6v2J9rahoP,cs,0,Wed Apr 09 07:45:34 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
627,Komentář Pavla Sobíška k přebytkům zahraničního obchodu http://t.co/OCJHalpiUv,cs,0,Tue Apr 08 08:22:55 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
628,"Pavel Sobíšek k maloobchodním tržbám v únoru: Meziročně nárust o 8,1% včetně autosegmentu, 3,2% bez autosegmentu http://t.co/9lyadxwWYO",cs,0,Fri Apr 04 08:08:18 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
629,"Rekvizity připraveny
#drbanka #nataceni #kampaň #unicreditbank #barrandov #optimalizace #stransky… http://t.co/CxFzU5d7dw",cs,0,Thu Apr 03 13:06:20 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
630,"Komentář Pavla Sobíška: Schodek veřejných financí za rok 2013 byl notifikován ve výši 56 mld Kč, neboli 1.4% HDP http://t.co/tqKD4Kzyuy",cs,0,Tue Apr 01 08:46:56 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
631,Vítejte u nás! #unicreditbank #pobocka @ Unicredit Bank http://t.co/DCBK1BLg4g,cs,0,Mon Mar 31 11:16:09 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
632,"Nenechte se otrávit, ani při natáčení :)
#drbanka #nataceni #kampaň #unicreditbank #barrandov… http://t.co/2CFEEx5pGQ",cs,0,Mon Mar 31 08:55:30 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
633,"Bankovní dům, náměstí Republiky v Praze
#unicreditbank #pobocka #praha http://t.co/LwLtSzJZVr",cs,0,Fri Mar 28 09:34:13 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
634,Jednoduše plaťte méně. #unicreditbank #pobocka http://t.co/of3JjmGJAI,cs,0,Thu Mar 27 13:17:38 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
635,"Budova Filadelfie, centrála UniCredit Bank
#unicreditbank #praha @ Filadelfie http://t.co/VKHVB6qykV",cs,0,Thu Mar 27 08:55:26 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
636,Finální pokyny #drbanka #nataceni #kampaň #unicreditbank #barrandov #optimalizace #stransky #mnahoncak http://t.co/GJe7Yyoun5,cs,0,Tue Mar 25 18:13:52 +0000 2014,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,,,,
637,Nově se s námi můžete potkat na Instagramu: http://t.co/RuRxbxafZp Mrkněte do zákulisí příprav jarní kampaně! #followus #instagram #kampaň,cs,1,Tue Mar 25 11:08:59 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
638,"""Česká ekonomika koncem minulého roku šlápla na plyn,"" říká Pavel Sobíšek, náš hlavní ekonom. http://t.co/79F6ejK9X4",cs,0,Tue Mar 25 10:54:19 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
639,"@jackal007 Vítejte, Zdeňku :) Věříme, že s našimi službami budete spokojen. Kdyby cokoli, jsme tady pro Vás.",cs,1,Tue Mar 25 10:29:19 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,395,71757,66408,Sun Mar 02 21:41:24 +0000 2014,"Sláva! Zdá se, že jsem se číslo nového konta naučil! Změna dovršena! ČSOB je mrtvá, ať žije UniCredit!",2,2
640,"RT @jackal007: Sláva! Zdá se, že jsem se číslo nového konta naučil! Změna dovršena! ČSOB je mrtvá, ať žije UniCredit!",cs,2,Tue Mar 25 10:28:58 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
641,https://t.co/2iGOUrx8JP Od včerejška běží v TV naše zbrusu nová kampaň. Optimalizujte s námi! #optimalizace #finance #kampaň,cs,0,Tue Mar 25 10:12:58 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
642,Komentář Pavla Sobíška k dnes zveřejněným materiálům MF o opatřeních v daňové oblasti http://t.co/MEL9mRUqO9,cs,0,Wed Mar 19 12:01:17 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
643,"RT @chytryhonza: Dejte nám své půjčky, vrátíme vám jednu výhodnější! Plaťte méně již zítra s Chytrým Honzou a @UniCreditBankCZ -&gt; http://t.…",cs,1,Fri Mar 14 15:40:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
644,Komentář Patrika Rožumberského k průmyslové produkci v lednu. http://t.co/2ekbIDBopi,cs,0,Fri Mar 14 14:46:23 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
645,Komentář Pavla Sobíška: Tržby maloobchodu v lednu přidaly meziročně 6.4% (vč. autosegmentu) a 1.5% (bez autosegmentu) http://t.co/xNYmc4KQbL,cs,0,Fri Mar 14 08:53:07 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
646,"Komentář: Nově zkonstruovaný Index vnímané inflace UniCredit Bank činil v únoru 0.1%, stejně jako v lednu. http://t.co/bR2ssvvz2s",cs,0,Mon Mar 10 08:39:24 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
647,Komentář Pavla Sobíška: Podíl nezaměstnaných zůstal v únoru beze změny na 8.6% http://t.co/8MHUIatJ0O,cs,0,Mon Mar 10 08:36:29 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
648,"@kachnacekk Dobrý den,mrzí nás Vaše zkušenosti. Zpětná vazba je pro nás důležitá, napíšete prosím detaily na social.media@unicreditgroup.cz?",cs,0,Mon Mar 10 07:33:39 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kachnacekk,404,229,1294,656,Fri Mar 07 19:17:48 +0000 2014,"Služby od @UniCreditBankCZ = TO NECHCEŠ! Vstřícnost k zákazníkům nulová, základní povinnosti vůči nim neplní a UX onlinebanking urážka 100%",1,0
649,Komentář Pavla Sobíška: Zpřesněný HDP pro čtvrtý kvartál ukázal mezičtvrtletní růst. http://t.co/79F6ejK9X4,cs,0,Fri Mar 07 12:15:53 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
650,"http://t.co/3CwpgyMToN Pavel Sobíšek: Stát se topí v penězích, ale... #statnirozpocet",cs,1,Thu Mar 06 12:42:20 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
651,Patříte mezi příznivce zdravého životního stylu? S námi na něm můžete ušetřit! http://t.co/bRYZG5I44W #worldclass #visa #fitness,cs,0,Mon Mar 03 08:17:00 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
652,"@jackal007 Zrušená položka bude z přehledu plateb automaticky smazána 14 dní po datu splatnosti, tj. někdy na přelomu měsíce.",cs,0,Fri Feb 28 12:47:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,395,71757,66408,Thu Feb 27 22:29:22 +0000 2014,"Poradí mi moje banka @UniCreditBankCZ, jak provést zjevně neproveditelnou radu? http://t.co/TiK0MBkHwv",0,0
653,Vloni se refinancovalo opravdu vydatně. A jak tomu bude letos? http://t.co/itc2Qku22C #refinancovani #hypoteka,cs,0,Wed Feb 26 08:41:22 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
654,"Komentář Pavla Sobíška: Bleskový odhad HDP ukázal pro 4Q mezičtvrtletní růst o 1,6% a meziroční změnu o +0,8% http://t.co/GFef2Tm5E9",cs,0,Mon Feb 17 13:36:44 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
655,"Patrik Rožumberský: ""Vnímaná inflace zaznamenala podstatně silnější pokles než inflace celková."" Přečtěte si více: http://t.co/KtNrPrmKwa",cs,0,Fri Feb 14 08:23:51 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
656,@mouse_mp Omlouváme se za nepříjemnosti. Je možnost se validovat přímo na hlas. automatu – stejný kód jako pro přihlášení do Online Banking.,cs,0,Thu Feb 13 12:47:26 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mouse_mp,677,884,33567,43980,Tue Feb 11 19:23:49 +0000 2014,"Totalne me nasrala dneska @unicreditbankcz , nejprve vam bankerka zresetuje heslo do netbanking a kdyz to zjist… http://t.co/3b14JjWxDn",0,1
657,Komentář Pavla Sobíška: Podíl nezaměstnaných v lednu dosáhl 8.6% http://t.co/uo6u90Hsc8,cs,0,Wed Feb 12 10:14:28 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
658,Komentář Patrika Rožumberského k nárustu průmyslové produkce v prosinci. http://t.co/Y78Gztv02L,cs,0,Wed Feb 12 08:40:21 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
659,Komentář Pavla Sobíška k zahraničnímu obchodu http://t.co/md7vfJV01W,cs,0,Mon Feb 10 08:48:14 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
660,Komentář Pavla Sobíška: Státní rozpočet vykázal v lednu přebytek 45 miliard Kč. http://t.co/rVgkkPeAQB,cs,0,Thu Feb 06 17:58:47 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
661,"RT @BleskEkonom: Inflace je podle domácností vyšší, než reálná - Investujeme.cz | Fincentrum http://t.co/BAKaZ71X2d",cs,1,Thu Feb 06 08:53:10 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
662,Podle respektovaného @GFmag je UniCredit Bank jedničkou v regionu střední a východní Evropy. Děkujeme! #tiskovazprava http://t.co/cUYH2jc2NR,cs,0,Thu Feb 06 08:52:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
663,Komentář Pavla Sobíška: Maloobchodní tržby stouply v prosinci meziročně o 5.2% a za celý rok 2013 o 1.0%. http://t.co/N2S4cNWrB3,cs,0,Thu Feb 06 08:45:20 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
664,RT @financninoviny: Inflace vnímaná domácnostmi je vyšší než oficiální http://t.co/enc2TzLkwJ,cs,3,Wed Feb 05 08:41:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
